mh_level,scope_id,dataset_name,dataset_granularity,scope_kind,scope_market,detector_combination,test_case_name,anomaly_case,precision,recall,f1,true_negative_rate,false_positive_rate,false_negative_rate,g_mean,tp,fp,fn,tn,positive_count,negative_count,predicted_positive_count
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,combined,price_spike,0.05255984122049786,0.9063917525773196,0.11016210634992664,0.7982380649267982,0.20176193507320178,0.09360824742268041,0.8753925374572955,2198.0,39621.0,227.0,156754.0,2425.0,196375.0,41819.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,combined,price_spike,0.05348647355234637,0.8945386064030132,0.11381183738589265,0.8060207808091938,0.19397921919080613,0.10546139359698682,0.867647157646176,1900.0,33623.0,224.0,139710.0,2124.0,173333.0,35523.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,combined,price_spike,0.058160324004816286,0.9166187464059804,0.12456361729254639,0.814163942923788,0.185836057076212,0.08338125359401956,0.8824462464328251,1594.0,25813.0,145.0,113089.0,1739.0,138902.0,27407.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,combined,price_spike,0.042168952935199296,0.8789410348977136,0.08378330398638281,0.7527496438130779,0.24725035618692212,0.1210589651022864,0.8330570413840538,3652.0,82952.0,503.0,252546.0,4155.0,335498.0,86604.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,combined,zero_price,0.04970978259280378,1.0,0.09701482907460149,0.7615541517172562,0.2384458482827438,0.0,0.8778811217949265,3400.0,64997.0,0.0,207589.0,3400.0,272586.0,68397.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,combined,zero_price,0.04477667240964078,0.8598363571682676,0.0992290564495491,0.7716788217738043,0.2283211782261957,0.1401636428317325,0.864179539868307,2417.0,51562.0,394.0,174269.0,2811.0,225831.0,53979.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,combined,zero_price,0.05303809273296827,0.9005278116118555,0.11418688351361979,0.798300880628715,0.2016991193712851,0.09947218838814453,0.8856906211080358,2218.0,39601.0,245.0,156736.0,2463.0,196337.0,41819.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,combined,zero_price,0.06122793682965966,1.0,0.12530261751999602,0.8075506977066285,0.1924493022933715,0.0,0.9096006554591847,2175.0,33348.0,0.0,139934.0,2175.0,173282.0,35523.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,combined,zero_price,0.06469150217097822,1.0,0.13586592439804537,0.8154074372785667,0.1845925627214333,0.0,0.9140717458344394,1773.0,25634.0,0.0,113234.0,1773.0,138868.0,27407.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,combined,zero_price,0.048715994642279804,1.0,0.0934261577431749,0.7543928164706023,0.24560718352939773,0.0,0.8700600772063662,4219.0,82385.0,0.0,253049.0,4219.0,335434.0,86604.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,currency_swap,0.051383573094012584,0.6846424384525205,0.11859671454278949,0.8417824150505918,0.15821758494940824,0.31535756154747946,0.8328230300809141,2336.0,43126.0,1076.0,229448.0,3412.0,272574.0,45462.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,currency_swap,0.051580529305382206,0.7122757650369328,0.11809921139149691,0.8351011297658537,0.1648988702341463,0.2877242349630672,0.8435475984979703,2025.0,37234.0,818.0,188565.0,2843.0,225799.0,39259.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,currency_swap,0.0503990039051446,0.7106943335993615,0.1133028605523435,0.8290472454583431,0.1709527545416569,0.2893056664006385,0.8413028512955942,1781.0,33557.0,725.0,162737.0,2506.0,196294.0,35338.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,currency_swap,0.0483262250314504,0.7123473541383989,0.10882590623276167,0.8209713355575309,0.1790286644424691,0.2876526458616011,0.8402826432492956,1575.0,31016.0,636.0,142230.0,2211.0,173246.0,32591.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,currency_swap,0.048512433392539966,0.7390078917700112,0.10973655233784574,0.8148372183456113,0.18516278165438874,0.26099210822998875,0.8509528105731189,1311.0,25713.0,463.0,113154.0,1774.0,138867.0,27024.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,currency_swap,0.05315217591145594,0.6762573099415204,0.11612101220588261,0.8464419252306353,0.15355807476936473,0.32374269005847955,0.8196480384821135,2891.0,51500.0,1384.0,283878.0,4275.0,335378.0,54391.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,decimal_shift,0.058884342967753286,0.79060838747785,0.12880468831076008,0.843048422597212,0.15695157740278798,0.20939161252215002,0.8701417687750942,2677.0,42785.0,709.0,229815.0,3386.0,272600.0,45462.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,decimal_shift,0.05629282457525663,0.8071585098612125,0.12155429414110001,0.8359967065656208,0.1640032934343792,0.19284149013878743,0.8765582823936078,2210.0,37049.0,528.0,188855.0,2738.0,225904.0,39259.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,decimal_shift,0.05283264474503367,0.7917726887192537,0.11579738689269936,0.8296138300363466,0.17038616996365338,0.2082273112807464,0.8677190294231498,1867.0,33471.0,491.0,162971.0,2358.0,196442.0,35338.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,decimal_shift,0.052161639716486144,0.8204633204633205,0.11212258385957978,0.8218357989445454,0.17816420105545464,0.17953667953667954,0.8695920805938842,1700.0,30891.0,372.0,142494.0,2072.0,173385.0,32591.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,decimal_shift,0.05125074008288928,0.8263723150357996,0.11385909669239247,0.8155003058324038,0.18449969416759615,0.17362768496420047,0.8719985508609421,1385.0,25639.0,291.0,113326.0,1676.0,138965.0,27024.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,decimal_shift,0.05986284495596698,0.7750535586765056,0.12627061996731453,0.847563883953591,0.15243611604640903,0.2249464413234944,0.8568311003320658,3256.0,51135.0,945.0,284317.0,4201.0,335452.0,54391.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,extreme_outlier,0.061523910078747086,0.7865579302587177,0.1356036733742036,0.8433909628161362,0.15660903718386374,0.21344206974128235,0.866681182991129,2797.0,42665.0,759.0,229765.0,3556.0,272430.0,45462.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,extreme_outlier,0.060062660791156165,0.8047781569965871,0.13332039391239744,0.8365129013964698,0.16348709860353017,0.19522184300341297,0.8719813655365714,2358.0,36901.0,572.0,188811.0,2930.0,225712.0,39259.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,extreme_outlier,0.057501839379704565,0.8089171974522293,0.12536368907901704,0.8303207531790023,0.16967924682099772,0.1910828025477707,0.8724603476310702,2032.0,33306.0,480.0,162982.0,2512.0,196288.0,35338.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,extreme_outlier,0.05516860482955417,0.8124717577948486,0.1186969524248093,0.8222564706425619,0.17774352935743806,0.18752824220515138,0.8694981385000786,1798.0,30793.0,415.0,142451.0,2213.0,173244.0,32591.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,extreme_outlier,0.05402605091770278,0.8314350797266514,0.11292285223978246,0.8159340461532923,0.1840659538467077,0.16856492027334852,0.8723777318528827,1460.0,25564.0,296.0,113321.0,1756.0,138885.0,27024.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,extreme_outlier,0.062087477707709,0.7734768666972057,0.13098896264370122,0.8478497526000114,0.15215024739998867,0.22652313330279433,0.8568141996036223,3377.0,51014.0,989.0,284273.0,4366.0,335287.0,54391.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,negative_price,0.057058642382649245,0.7486291486291486,0.12716802519302603,0.842698360860264,0.15730163913973602,0.25137085137085136,0.8635017044747857,2594.0,42868.0,871.0,229653.0,3465.0,272521.0,45462.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,negative_price,0.057337171094526095,0.7807839056538328,0.1254871193672679,0.8360729804791835,0.16392701952081645,0.21921609434616718,0.8698167939588384,2251.0,37008.0,632.0,188751.0,2883.0,225759.0,39259.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,negative_price,0.055917143018846566,0.7770349980338184,0.12319119896302361,0.8300086111578185,0.16999138884218143,0.2229650019661817,0.8678035010752332,1976.0,33362.0,567.0,162895.0,2543.0,196257.0,35338.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,negative_price,0.05526065478199503,0.7940917107583775,0.12407198952442701,0.8222173463672635,0.1777826536327365,0.20590828924162258,0.8705822965488575,1801.0,30790.0,467.0,142399.0,2268.0,173189.0,32591.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,negative_price,0.05199082297217288,0.7857941834451901,0.11449745157327551,0.8154955240434129,0.18450447595658717,0.21420581655480983,0.8665409747557944,1405.0,25619.0,383.0,113234.0,1788.0,138853.0,27024.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,negative_price,0.057601441414939974,0.7396128423040604,0.12025712606523656,0.8471812698819678,0.15281873011803218,0.26038715769593956,0.8467192156763916,3133.0,51258.0,1103.0,284159.0,4236.0,335417.0,54391.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_drop,0.04986582200519115,0.6332402234636871,0.11700478618637186,0.8414315396870847,0.15856846031291527,0.36675977653631286,0.7948802549926365,2267.0,43195.0,1313.0,229211.0,3580.0,272406.0,45462.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_drop,0.04865126467816297,0.639437562772012,0.11349152866933909,0.8344862732933017,0.16551372670669828,0.360562437227988,0.7943120162663329,1910.0,37349.0,1077.0,188306.0,2987.0,225655.0,39259.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_drop,0.04700322598902032,0.645800933125972,0.10801706242469877,0.828378213099048,0.17162178690095195,0.35419906687402797,0.7988697007022784,1661.0,33677.0,911.0,162551.0,2572.0,196228.0,35338.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_drop,0.04565677641066552,0.6578249336870027,0.10828560442251944,0.8204162937729149,0.17958370622708508,0.3421750663129973,0.8072125041087539,1488.0,31103.0,774.0,142092.0,2262.0,173195.0,32591.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_drop,0.04421995263469509,0.6638888888888889,0.10526551089574908,0.8139670558408539,0.18603294415914606,0.33611111111111114,0.8032394897814412,1195.0,25829.0,605.0,113012.0,1800.0,138841.0,27024.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_drop,0.04796749462227207,0.6061802973977695,0.10257402496807606,0.8455877309906993,0.15441226900930075,0.3938197026022305,0.7654551089835904,2609.0,51782.0,1695.0,283567.0,4304.0,335349.0,54391.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_noise,0.016915225902951917,0.22406759906759907,0.02990275970497403,0.83602148565055,0.16397851434945002,0.7759324009324009,0.41595072905698066,769.0,44693.0,2663.0,227861.0,3432.0,272554.0,45462.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_noise,0.018568990549937592,0.2530371398819854,0.03130799914314126,0.82933278998587,0.17066721001413,0.7469628601180146,0.4312952560654204,729.0,38530.0,2152.0,187231.0,2881.0,225761.0,39259.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_noise,0.019327635972607393,0.2732,0.03432738507180624,0.8234589913397861,0.17654100866021397,0.7268,0.45576094442834914,683.0,34655.0,1817.0,161645.0,2500.0,196300.0,35338.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_noise,0.01933049001258016,0.28378378378378377,0.03360976027390874,0.815507079896327,0.184492920103673,0.7162162162162162,0.4559393568984743,630.0,31961.0,1590.0,141276.0,2220.0,173237.0,32591.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_noise,0.018724097098875073,0.2879908935685828,0.03295676278287905,0.8090636790415022,0.19093632095849775,0.7120091064314172,0.454601153129807,506.0,26518.0,1251.0,112366.0,1757.0,138884.0,27024.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_noise,0.017815447408578624,0.23027566539923955,0.03259793040077269,0.8407428937679798,0.15925710623202016,0.7697243346007605,0.43863622666442154,969.0,53422.0,3239.0,282023.0,4208.0,335445.0,54391.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_spike,0.059038317715894593,0.7971487971487972,0.12018032143825896,0.8430850380934565,0.15691496190654355,0.20285120285120284,0.8580283402939826,2684.0,42778.0,683.0,229841.0,3367.0,272619.0,45462.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_spike,0.05827963014850098,0.8197778573987818,0.11866102458628572,0.8363035806792974,0.16369641932070259,0.1802221426012182,0.8670089995748422,2288.0,36971.0,503.0,188880.0,2791.0,225851.0,39259.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_spike,0.057332050483898354,0.8354639175257732,0.11595848120145898,0.8303653723742839,0.1696346276257161,0.1645360824742268,0.8670188976826261,2026.0,33312.0,399.0,163063.0,2425.0,196375.0,35338.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_spike,0.054524255162468165,0.8366290018832392,0.11173799908539922,0.8222265812049638,0.17777341879503614,0.16337099811676084,0.8609943420619163,1777.0,30814.0,347.0,142519.0,2124.0,173333.0,32591.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_spike,0.053396980461811724,0.8297872340425532,0.1125316396247011,0.8158341852529121,0.18416581474708787,0.1702127659574468,0.859729583769242,1443.0,25581.0,296.0,113321.0,1739.0,138902.0,27024.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,price_spike,0.06008346969167693,0.7865222623345367,0.11969253144619368,0.847620552134439,0.15237944786556104,0.2134777376654633,0.8523026313777959,3268.0,51123.0,887.0,284375.0,4155.0,335498.0,54391.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,zero_price,0.05204346487176103,0.6958823529411765,0.11870174422652582,0.8418994372418246,0.1581005627581754,0.30411764705882355,0.8392406606104746,2366.0,43096.0,1034.0,229490.0,3400.0,272586.0,45462.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,zero_price,0.0507399577167019,0.7086446104589115,0.11432800518404024,0.834978368780194,0.16502163121980595,0.2913553895410886,0.8441436050685633,1992.0,37267.0,819.0,188564.0,2811.0,225831.0,39259.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,zero_price,0.05003112796423114,0.7178237921234267,0.11304482905124304,0.8290184733392076,0.17098152666079242,0.28217620787657327,0.8488597407342373,1768.0,33570.0,695.0,162767.0,2463.0,196337.0,35338.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,zero_price,0.04970697431806327,0.7448275862068966,0.11082509594577272,0.821268221742593,0.178731778257407,0.25517241379310346,0.8537023908822058,1620.0,30971.0,555.0,142311.0,2175.0,173282.0,32591.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,zero_price,0.04884547069271759,0.7445008460236887,0.11337795308195515,0.8149033614655644,0.1850966385344356,0.25549915397631134,0.8521361055266963,1320.0,25704.0,453.0,113164.0,1773.0,138868.0,27024.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,Z-score,combined,zero_price,0.053483113015020865,0.6894998814885044,0.116169242642545,0.8465212232510717,0.15347877674892826,0.3105001185114956,0.8271613727658336,2909.0,51482.0,1310.0,283952.0,4219.0,335434.0,54391.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,currency_swap,0.052605763335377066,0.9953596287703016,0.09993011879804332,0.7769952374079954,0.2230047625920046,0.004640371229698376,0.8794257734810338,858.0,15452.0,4.0,53838.0,862.0,69290.0,16310.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,currency_swap,0.05962910128388017,1.0,0.11254711900915457,0.8016170776237386,0.19838292237626146,0.0,0.895330708522688,627.0,9888.0,0.0,39955.0,627.0,49843.0,10515.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,currency_swap,0.06671951380631523,1.0,0.12509289076046567,0.8256964492807264,0.17430355071927356,0.0,0.9086784080634503,505.0,7064.0,0.0,33463.0,505.0,40527.0,7569.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,currency_swap,0.07087411407357408,1.0,0.13236684525685471,0.8395032938844517,0.1604967061155483,0.0,0.9162441235197373,420.0,5506.0,0.0,28800.0,420.0,34306.0,5926.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,currency_swap,0.07407407407407407,1.0,0.13793103448275862,0.8470543806646526,0.15294561933534742,0.0,0.9203555729524608,324.0,4050.0,0.0,22430.0,324.0,26480.0,4374.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,currency_swap,0.05017646156206844,0.9977116704805492,0.09554768253040652,0.7591791081067938,0.24082089189320624,0.002288329519450801,0.8703113558624653,1308.0,24760.0,3.0,78055.0,1311.0,102815.0,26068.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,decimal_shift,0.05315757204169221,1.0,0.10094894335448565,0.7771090423612614,0.22289095763873853,0.0,0.8815378848133876,867.0,15443.0,0.0,53842.0,867.0,69285.0,16310.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,decimal_shift,0.056680932001902044,1.0,0.10728107281072811,0.8011188194249509,0.1988811805750491,0.0,0.8950524115519441,596.0,9919.0,0.0,39955.0,596.0,49874.0,10515.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,decimal_shift,0.06473774606949399,1.0,0.12160317657277578,0.8253909525923734,0.17460904740762667,0.0,0.9085102930580222,490.0,7079.0,0.0,33463.0,490.0,40542.0,7569.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,decimal_shift,0.06918663516706042,1.0,0.12941919191919193,0.8392586548548782,0.1607413451451218,0.0,0.9161106127836737,410.0,5516.0,0.0,28800.0,410.0,34316.0,5926.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,decimal_shift,0.07498856881572931,1.0,0.13951509995746492,0.8471823538298837,0.15281764617011634,0.0,0.9204250940896188,328.0,4046.0,0.0,22430.0,328.0,26476.0,4374.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,decimal_shift,0.05075187969924812,0.9992447129909365,0.09659754672897196,0.7592945662535748,0.24070543374642517,0.0007552870090634441,0.8710459694709752,1323.0,24745.0,1.0,78057.0,1324.0,102802.0,26068.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,extreme_outlier,0.05714285714285714,1.0,0.1081081081081081,0.7778387749205432,0.2221612250794568,0.0,0.8819516851395791,932.0,15378.0,0.0,53842.0,932.0,69220.0,16310.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,extreme_outlier,0.06466951973371374,1.0,0.12148280482358195,0.8024703755774252,0.19752962442257482,0.0,0.8958071084655587,680.0,9835.0,0.0,39955.0,680.0,49790.0,10515.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,extreme_outlier,0.07015457788347206,1.0,0.13111111111111112,0.8262265129256068,0.17377348707439322,0.0,0.9089700286178894,531.0,7038.0,0.0,33463.0,531.0,40501.0,7569.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,extreme_outlier,0.07340533243334459,1.0,0.1367709479641566,0.839870519961506,0.16012948003849406,0.0,0.9164444991168347,435.0,5491.0,0.0,28800.0,435.0,34291.0,5926.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,extreme_outlier,0.07247370827617741,1.0,0.13515241952675336,0.8468305206327632,0.15316947936723677,0.0,0.9202339488590732,317.0,4057.0,0.0,22430.0,317.0,26487.0,4374.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,extreme_outlier,0.052861746202240295,0.9992748368382887,0.10041170255401319,0.7597010131682677,0.24029898683173231,0.0007251631617113851,0.8712922047049446,1378.0,24690.0,1.0,78057.0,1379.0,102747.0,26068.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,negative_price,0.052544451256897606,1.0,0.09984272150055339,0.7769968973230392,0.22300310267696083,0.0,0.8814742749071236,857.0,15453.0,0.0,53842.0,857.0,69295.0,16310.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,negative_price,0.05953399904897765,1.0,0.11237770397630376,0.8016009951047267,0.19839900489527326,0.0,0.8953217271488092,626.0,9889.0,0.0,39955.0,626.0,49844.0,10515.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,negative_price,0.0688333993922579,1.0,0.1288009888751545,0.8260225617733455,0.17397743822665448,0.0,0.908857833642504,521.0,7048.0,0.0,33463.0,521.0,40511.0,7569.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,negative_price,0.07728653391832602,1.0,0.14348370927318296,0.8404342243492471,0.1595657756507529,0.0,0.9167519971885782,458.0,5468.0,0.0,28800.0,458.0,34268.0,5926.0
mh30,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,negative_price,0.0747599451303155,1.0,0.1391193363114231,0.8471503569135476,0.15284964308645238,0.0,0.9204077123283722,327.0,4047.0,0.0,22430.0,327.0,26477.0,4374.0
mh5,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,negative_price,0.04837348473223876,1.0,0.09228292290241134,0.7588392553346619,0.24116074466533807,0.0,0.8711138015980816,1261.0,24807.0,0.0,78058.0,1261.0,102865.0,26068.0
mh10,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,price_drop,0.05297363580625383,0.9047120418848168,0.1000868809730669,0.7767822304435164,0.22321776955648368,0.09528795811518324,0.8383103469505765,864.0,15446.0,91.0,53751.0,955.0,69197.0,16310.0
mh15,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,price_drop,0.0625772705658583,0.9481268011527377,0.11740565616914979,0.8019728383156541,0.19802716168434586,0.05187319884726225,0.87199308586915,658.0,9857.0,36.0,39919.0,694.0,49776.0,10515.0
mh20,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,price_drop,0.06619104240982956,0.9226519337016574,0.12352071005917159,0.8254340685124355,0.17456593148756452,0.07734806629834254,0.8726902883934397,501.0,7068.0,42.0,33421.0,543.0,40489.0,7569.0
mh25,COMPETITOR_2_COUNTRY_2,COMPETITOR_2_COUNTRY_2,competitor,competitor,B2C,IF,new_prices,price_drop,0.07121160985487682,0.9075268817204301,0.13206071037396339,0.839350865415487,0.160649134584513,0.09247311827956989,0.8727734377029707,422.0,5504.0,43.0,28757.0,465.0,34261.0,5926.0
